Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Depth_m,Bleaching_Level,Percent_Bleaching,Temperature_Mean,Temperature_Maximum,Temperature_Kelvin,Windspeed,SSTA_Maximum,SSTA_DHW,Date,Year,Month
17.785,-64.609,Atlantic,Tropical Atlantic,265.51,Exposed,12.0,1,62.5,300.38,303.76,299.68,8.0,2.3,0.0,2006-01-15,2006,1
13.122,-59.649,Atlantic,Tropical Atlantic,1730.08,Sheltered,11.5,1,62.7,300.53,304.04,303.41,5.0,2.17,2.35,2005-09-15,2005,9
25.109,-80.338,Atlantic,Tropical Atlantic,4586.13,Sometimes,2.8,1,62.7,299.77,305.27,303.26,4.0,4.63,1.35,2005-08-15,2005,8
11.247,-60.751,Atlantic,Tropical Atlantic,251.26,Exposed,12.0,1,62.8,300.46,304.45,302.43,6.0,2.67,1.16,2005-10-15,2005,10
21.6383,-83.1865,Atlantic,Tropical Atlantic,909.94,Sometimes,7.0527267466650425,1,63.0,301.0,305.91,304.29,3.0,2.93,3.22,2009-09-15,2009,9
22.01,-84.92,Atlantic,Tropical Atlantic,10410.12,Exposed,7.0527267466650425,1,63.0,300.99,304.97,303.85,4.0,2.09,4.22,2009-09-15,2009,9
22.07,-81.1,Atlantic,Tropical Atlantic,2049.45,Sheltered,7.0527267466650425,1,63.0,301.1,305.47,303.6,2.0,2.14,6.29,2009-09-15,2009,9
18.667,-87.716,Atlantic,Tropical Atlantic,973.06,Sometimes,10.2,1,63.0,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
-10.202,150.864,Pacific,Central Indo-Pacific,2671.76,Sheltered,10.0,1,63.0,300.85,305.33,302.92,3.0,3.03,3.77,1996-02-15,1996,2
17.802,-64.599,Atlantic,Tropical Atlantic,2106.64,Exposed,12.8,1,63.0,300.38,304.05,302.12,6.0,2.54,9.31,2005-10-15,2005,10
18.4056,-75.0251,Atlantic,Tropical Atlantic,8.42,Exposed,7.0527267466650425,1,63.0,301.09,305.07,301.9,5.0,2.6,5.13,2006-11-15,2006,11
11.198,-60.8,Atlantic,Tropical Atlantic,198.31,Exposed,7.0,1,63.2,300.49,304.48,301.29,6.0,2.76,7.49,2005-10-15,2005,10
25.604,-80.094,Atlantic,Tropical Atlantic,9346.75,Exposed,6.7,1,63.3,299.85,305.52,304.0,3.0,2.56,1.22,2005-08-15,2005,8
18.72,-87.701,Atlantic,Tropical Atlantic,308.54,Sometimes,6.15,1,63.6,300.88,304.6,301.76,5.0,3.48,0.55,2006-06-15,2006,6
19.883,-87.426,Atlantic,Tropical Atlantic,486.55,Exposed,6.1,1,63.6,300.83,304.79,301.67,3.0,3.57,2.19,2006-06-15,2006,6
18.721,-87.692,Atlantic,Tropical Atlantic,966.55,Sometimes,5.35,1,63.6,300.88,304.39,303.06,4.0,4.03,5.58,2005-08-15,2005,8
11.222,-60.784,Atlantic,Tropical Atlantic,309.43,Exposed,7.0,1,63.6,300.46,304.45,302.43,6.0,2.67,1.16,2005-10-15,2005,10
25.398,-80.161,Atlantic,Tropical Atlantic,4678.1,Sometimes,3.0,1,63.6,299.76,304.95,302.47,8.0,3.26,1.24,2005-09-15,2005,9
18.321,-64.615,Atlantic,Tropical Atlantic,31.7,Sheltered,3.0,1,63.8,300.32,303.91,299.69,7.0,2.71,5.44,2005-12-15,2005,12
18.321,-64.615,Atlantic,Tropical Atlantic,31.7,Sheltered,10.0,1,63.8,300.32,303.91,299.69,7.0,2.71,5.44,2005-12-15,2005,12
18.099,-67.938,Atlantic,Tropical Atlantic,192.73,Exposed,10.0,1,63.8,300.58,303.72,300.57,6.0,2.08,0.0,2005-12-15,2005,12
25.053,-80.362,Atlantic,Tropical Atlantic,8165.13,Sometimes,3.6,1,63.9,299.88,304.94,302.41,7.0,2.66,1.97,2005-09-15,2005,9
10.85,72.1833,Indian,Western Indo-Pacific,587.84,Sheltered,7.0527267466650425,1,64.0,301.59,304.88,302.26,6.0,2.48,2.29,2010-05-15,2010,5
18.707,-87.706,Atlantic,Tropical Atlantic,706.52,Sometimes,12.5,1,64.0,300.88,304.6,301.26,4.0,3.48,1.08,2005-05-15,2005,5
18.681,-87.711,Atlantic,Tropical Atlantic,975.99,Sometimes,16.1,1,64.0,300.88,304.62,299.48,6.0,3.18,0.0,2006-03-15,2006,3
19.934,-87.434,Atlantic,Tropical Atlantic,603.52,Exposed,12.65,1,64.3,300.81,304.98,299.45,5.0,2.78,0.0,2006-03-15,2006,3
18.675,-87.708,Atlantic,Tropical Atlantic,1492.58,Sometimes,8.95,1,64.3,300.88,304.62,301.35,4.0,3.18,0.72,2005-05-15,2005,5
18.704,-87.702,Atlantic,Tropical Atlantic,1212.26,Sometimes,14.8,1,64.3,300.88,304.62,303.57,4.0,3.18,6.52,2005-09-15,2005,9
11.331,-60.555,Atlantic,Tropical Atlantic,159.27,Sheltered,12.0,1,64.3,300.32,304.19,300.95,6.0,4.02,5.19,2005-11-15,2005,11
24.991,-80.411,Atlantic,Tropical Atlantic,7631.67,Exposed,6.1,1,64.3,299.85,305.16,302.54,8.0,4.02,1.2,2005-09-15,2005,9
11.332,-60.555,Atlantic,Tropical Atlantic,61.59,Sheltered,7.0,1,64.6,300.32,304.19,300.95,6.0,4.02,5.19,2005-11-15,2005,11
19.933,-87.432,Atlantic,Tropical Atlantic,671.32,Exposed,15.85,1,64.7,300.81,304.98,301.88,4.0,2.78,3.18,2005-06-15,2005,6
18.704,-87.704,Atlantic,Tropical Atlantic,1018.88,Sometimes,9.6,1,64.7,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
18.704,-87.702,Atlantic,Tropical Atlantic,1212.26,Sometimes,15.25,1,64.7,300.88,304.62,299.85,6.0,3.18,0.88,2005-12-15,2005,12
-14.33,-170.5,Pacific,Eastern Indo-Pacific,6923.2,Exposed,8.5,1,65.0,301.39,304.6,302.5,4.0,2.95,0.0,2006-04-15,2006,4
17.538,-87.744,Atlantic,Tropical Atlantic,1864.56,Exposed,11.85,1,65.0,300.99,304.86,300.43,9.0,2.88,6.44,2005-10-15,2005,10
-18.159,178.399,Pacific,Central Indo-Pacific,2585.0,Exposed,7.0527267466650425,1,65.0,299.75,303.87,302.0,5.0,3.53,7.84,2000-04-15,2000,4
-5.368,123.548,Pacific,Central Indo-Pacific,885.57,Sheltered,7.0527267466650425,1,65.0,301.61,305.1,303.08,3.0,2.76,3.39,2010-04-15,2010,4
17.942,-76.819,Atlantic,Tropical Atlantic,23.46,Sheltered,5.0,1,65.0,301.06,305.25,302.29,9.0,2.89,5.41,2005-11-15,2005,11
25.459,-80.137,Atlantic,Tropical Atlantic,4859.98,Sometimes,3.75,1,65.0,299.83,305.07,304.07,3.0,3.09,1.38,2005-08-15,2005,8
17.794,-64.583,Atlantic,Tropical Atlantic,3086.24,Exposed,13.7,1,65.1,300.38,304.05,302.12,6.0,2.54,9.31,2005-10-15,2005,10
18.718,-87.692,Atlantic,Tropical Atlantic,1184.38,Sometimes,14.5,1,65.2,300.88,304.39,299.84,6.0,4.03,2.65,2005-12-15,2005,12
18.681,-87.711,Atlantic,Tropical Atlantic,975.99,Sometimes,13.35,1,65.4,300.88,304.62,299.48,6.0,3.18,0.0,2006-03-15,2006,3
17.734,-64.895,Atlantic,Tropical Atlantic,548.73,Sometimes,10.0,1,65.4,300.52,303.97,299.65,9.0,2.91,0.0,2007-01-15,2007,1
25.445,-80.154,Atlantic,Tropical Atlantic,3727.92,Sometimes,3.6,1,65.6,299.83,305.55,303.85,3.0,3.09,1.73,2005-08-15,2005,8
25.41,-80.129,Atlantic,Tropical Atlantic,7558.08,Exposed,4.65,1,65.6,299.91,304.84,302.39,8.0,2.48,1.02,2005-09-15,2005,9
10.85,72.1833,Indian,Western Indo-Pacific,587.84,Sheltered,7.0527267466650425,1,66.0,301.59,304.88,302.26,6.0,2.48,2.29,2010-05-15,2010,5
25.408,-80.166,Atlantic,Tropical Atlantic,3865.92,Sometimes,4.65,1,66.1,299.76,304.95,302.47,8.0,3.26,1.24,2005-09-15,2005,9
17.792,-64.593,Atlantic,Tropical Atlantic,1991.78,Exposed,8.5,1,66.1,300.38,304.05,302.12,6.0,2.54,9.31,2005-10-15,2005,10
19.934,-87.4336,Atlantic,Tropical Atlantic,633.03,Exposed,10.35,1,66.67,300.81,304.98,302.58,3.0,2.78,4.42,2005-08-15,2005,8
19.9729,-87.4528,Atlantic,Tropical Atlantic,1481.68,Exposed,18.6,1,66.67,300.81,305.36,301.28,4.0,4.0,0.0,2006-05-15,2006,5
19.9333,-87.4321,Atlantic,Tropical Atlantic,683.39,Exposed,18.15,1,66.67,300.81,304.98,302.52,3.0,2.78,1.01,2004-10-15,2004,10
19.9683,-87.4517,Atlantic,Tropical Atlantic,1400.2,Exposed,17.85,1,66.67,300.81,305.36,301.71,4.0,4.0,0.86,2005-05-15,2005,5
19.9683,-87.4517,Atlantic,Tropical Atlantic,1400.2,Exposed,17.85,1,66.67,300.81,305.36,299.88,5.0,4.0,0.0,2005-12-15,2005,12
19.9321,-87.4342,Atlantic,Tropical Atlantic,439.76,Exposed,6.55,1,66.67,300.81,304.98,300.73,5.0,2.78,0.0,2004-11-15,2004,11
18.707,-87.7068,Atlantic,Tropical Atlantic,624.85,Sometimes,5.2,1,66.67,300.88,304.6,299.99,7.0,3.48,6.63,2005-11-15,2005,11
18.6672,-87.7173,Atlantic,Tropical Atlantic,849.82,Sometimes,6.0,1,66.67,300.88,304.62,299.48,6.0,3.18,0.0,2006-03-15,2006,3
18.6806,-87.7113,Atlantic,Tropical Atlantic,956.77,Sometimes,14.2,1,66.67,300.88,304.62,299.48,6.0,3.18,0.0,2006-03-15,2006,3
19.7869,-87.4331,Atlantic,Tropical Atlantic,3704.41,Exposed,12.2,1,66.67,300.85,304.83,301.7,6.0,2.46,0.0,2004-11-15,2004,11
23.743,-76.076,Atlantic,Tropical Atlantic,213.84,Sheltered,3.96,1,66.7,299.83,304.91,302.48,6.0,3.53,6.17,2005-10-15,2005,10
23.71,-76.076,Atlantic,Tropical Atlantic,1228.21,Sheltered,3.12,1,66.7,299.83,304.91,302.48,6.0,3.53,6.17,2005-10-15,2005,10
23.71,-76.076,Atlantic,Tropical Atlantic,1228.21,Sheltered,3.12,1,66.7,299.83,304.91,302.48,6.0,3.53,6.17,2005-10-15,2005,10
16.749,-87.786,Atlantic,Tropical Atlantic,667.52,Exposed,7.0,1,66.7,301.12,305.17,300.94,9.0,3.0,5.11,2005-10-15,2005,10
18.707,-87.707,Atlantic,Tropical Atlantic,603.83,Sometimes,5.2,1,66.7,300.88,304.6,299.99,7.0,3.48,6.63,2005-11-15,2005,11
19.934,-87.434,Atlantic,Tropical Atlantic,603.52,Exposed,10.35,1,66.7,300.81,304.98,302.58,3.0,2.78,4.42,2005-08-15,2005,8
18.667,-87.717,Atlantic,Tropical Atlantic,888.61,Sometimes,6.0,1,66.7,300.88,304.62,299.48,6.0,3.18,0.0,2006-03-15,2006,3
18.681,-87.711,Atlantic,Tropical Atlantic,975.99,Sometimes,14.2,1,66.7,300.88,304.62,299.48,6.0,3.18,0.0,2006-03-15,2006,3
18.704,-87.704,Atlantic,Tropical Atlantic,1018.88,Sometimes,5.2,1,66.7,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
19.973,-87.453,Atlantic,Tropical Atlantic,1483.98,Exposed,18.6,1,66.7,300.81,305.36,301.28,4.0,4.0,0.0,2006-05-15,2006,5
18.704,-87.702,Atlantic,Tropical Atlantic,1212.26,Sometimes,14.95,1,66.7,300.88,304.62,299.85,6.0,3.18,0.88,2005-12-15,2005,12
18.704,-87.702,Atlantic,Tropical Atlantic,1212.26,Sometimes,13.4,1,66.7,300.88,304.62,299.85,6.0,3.18,0.88,2005-12-15,2005,12
18.718,-87.692,Atlantic,Tropical Atlantic,1184.38,Sometimes,15.5,1,66.7,300.88,304.39,301.2,4.0,4.03,1.05,2005-05-15,2005,5
19.968,-87.452,Atlantic,Tropical Atlantic,1373.35,Exposed,17.85,1,66.7,300.81,305.36,301.71,4.0,4.0,0.86,2005-05-15,2005,5
19.968,-87.452,Atlantic,Tropical Atlantic,1373.35,Exposed,17.85,1,66.7,300.81,305.36,299.88,5.0,4.0,0.0,2005-12-15,2005,12
11.247,-60.75,Atlantic,Tropical Atlantic,219.97,Exposed,7.0,1,66.7,300.46,304.45,302.43,6.0,2.67,1.16,2005-10-15,2005,10
17.743,-64.572,Atlantic,Tropical Atlantic,547.11,Sometimes,13.0,1,66.7,300.42,303.97,301.48,8.0,2.56,4.63,2005-11-15,2005,11
24.63,-81.083,Atlantic,Tropical Atlantic,6651.81,Exposed,15.4,1,66.7,299.87,305.44,304.7,4.0,3.86,1.05,2005-08-15,2005,8
25.005,-80.387,Atlantic,Tropical Atlantic,7920.23,Exposed,10.6,1,66.7,299.84,305.26,302.35,7.0,4.19,0.0,2005-09-15,2005,9
25.587,-80.096,Atlantic,Tropical Atlantic,8860.29,Exposed,3.0,1,66.7,299.85,305.52,302.36,8.0,2.56,1.0,2005-09-15,2005,9
17.711,-64.652,Atlantic,Tropical Atlantic,1335.04,Sometimes,5.0,1,66.7,300.42,304.02,301.56,9.0,2.67,7.15,2005-11-15,2005,11
15.125,-61.221,Atlantic,Tropical Atlantic,13941.88,Exposed,3.5,1,66.8,300.4,303.94,301.26,7.0,2.73,7.23,2005-11-15,2005,11
10.85,72.1833,Indian,Western Indo-Pacific,587.84,Sheltered,7.0527267466650425,1,67.0,301.59,304.88,302.26,6.0,2.48,2.29,2010-05-15,2010,5
18.323,-64.612,Atlantic,Tropical Atlantic,34.72,Sheltered,10.5,1,67.1,300.32,303.91,299.6,8.0,2.71,2.08,2006-01-15,2006,1
23.71,-76.076,Atlantic,Tropical Atlantic,1228.21,Sheltered,3.12,1,67.9,299.83,304.91,302.48,6.0,3.53,6.17,2005-10-15,2005,10
17.939,-67.086,Atlantic,Tropical Atlantic,1563.23,Exposed,2.0,1,68.0,300.78,304.66,300.25,7.0,3.16,0.0,2005-12-15,2005,12
18.635,-87.719,Atlantic,Tropical Atlantic,982.49,Sometimes,17.6,1,68.4,300.87,304.6,299.46,6.0,2.64,0.0,2006-03-15,2006,3
18.66,-87.709,Atlantic,Tropical Atlantic,1785.54,Sometimes,10.2,1,68.4,300.87,304.6,299.42,7.0,2.64,3.75,2005-11-15,2005,11
18.6347,-87.7188,Atlantic,Tropical Atlantic,1006.35,Sometimes,17.6,1,68.42,300.87,304.6,299.46,6.0,2.64,0.0,2006-03-15,2006,3
18.6806,-87.7113,Atlantic,Tropical Atlantic,956.77,Sometimes,16.15,1,68.75,300.88,304.62,302.97,4.0,3.18,4.6,2005-08-15,2005,8
18.681,-87.711,Atlantic,Tropical Atlantic,975.99,Sometimes,16.15,1,68.8,300.88,304.62,302.97,4.0,3.18,4.6,2005-08-15,2005,8
24.823,-80.657,Atlantic,Tropical Atlantic,6927.91,Exposed,8.5,1,68.8,299.91,306.39,303.02,8.0,3.31,3.66,2005-09-15,2005,9
10.85,72.1833,Indian,Western Indo-Pacific,587.84,Sheltered,7.0527267466650425,1,69.0,301.59,304.88,302.26,6.0,2.48,2.29,2010-05-15,2010,5
19.933,-87.432,Atlantic,Tropical Atlantic,671.32,Exposed,18.9,1,69.2,300.81,304.98,303.7,4.0,2.78,7.61,2005-09-15,2005,9
19.883,-87.418,Atlantic,Tropical Atlantic,1292.93,Exposed,9.1,1,69.2,300.83,304.79,301.65,4.0,3.57,0.0,2005-05-15,2005,5
19.9333,-87.4321,Atlantic,Tropical Atlantic,683.39,Exposed,18.9,1,69.23,300.81,304.98,303.7,4.0,2.78,7.61,2005-09-15,2005,9
19.8832,-87.4175,Atlantic,Tropical Atlantic,1320.15,Exposed,9.1,1,69.23,300.83,304.79,301.65,4.0,3.57,0.0,2005-05-15,2005,5
25.399,-80.161,Atlantic,Tropical Atlantic,4646.87,Sometimes,3.0,1,69.4,299.76,304.95,303.94,3.0,3.26,1.88,2005-08-15,2005,8
-19.8,149.07,Pacific,Central Indo-Pacific,30998.33,Sheltered,7.0527267466650425,1,69.94,298.64,303.75,301.14,7.0,2.69,8.51,2002-03-15,2002,3
18.027,-87.87,Atlantic,Tropical Atlantic,2953.7,Exposed,7.0527267466650425,1,70.0,300.79,304.79,302.63,6.0,2.88,3.83,2003-10-15,2003,10
17.484,-87.48,Atlantic,Tropical Atlantic,2333.94,Exposed,11.55,1,70.0,300.94,304.89,302.27,9.0,2.7,2.56,2005-10-15,2005,10
10.16,-75.74,Atlantic,Tropical Atlantic,1319.23,Sheltered,3.0,1,70.0,301.93,305.69,301.89,1.0,2.87,5.11,2005-08-15,2005,8
9.775,-75.787,Atlantic,Tropical Atlantic,1214.3,Sheltered,3.5,1,70.0,302.12,305.23,303.32,1.0,2.42,3.26,2005-08-15,2005,8
23.096,-82.472,Atlantic,Tropical Atlantic,310.95,Exposed,2.5,1,70.0,300.62,304.48,301.07,10.0,3.23,1.33,2005-10-15,2005,10
23.096,-82.472,Atlantic,Tropical Atlantic,310.95,Exposed,12.5,1,70.0,300.62,304.48,301.07,10.0,3.23,1.33,2005-10-15,2005,10
-17.3,178.5,Pacific,Central Indo-Pacific,3866.56,Sheltered,7.0527267466650425,1,70.0,299.96,303.85,299.95,4.0,3.92,9.23,2000-06-15,2000,6
-18.754,178.466,Pacific,Central Indo-Pacific,4478.76,Exposed,7.0,1,70.0,299.65,304.14,300.2,5.0,3.38,7.79,2000-04-15,2000,4
-18.754,178.467,Pacific,Central Indo-Pacific,4380.91,Exposed,7.0527267466650425,1,70.0,299.65,304.14,300.2,5.0,3.38,7.79,2000-04-15,2000,4
-18.754,178.524,Pacific,Central Indo-Pacific,28.73,Sheltered,7.0527267466650425,1,70.0,299.6,304.04,301.64,5.0,3.64,5.36,2000-04-15,2000,4
-17.33,178.535,Pacific,Central Indo-Pacific,7389.72,Sheltered,12.5,1,70.0,299.95,304.19,301.25,5.0,4.12,0.0,2000-04-15,2000,4
-17.25,178.566,Pacific,Central Indo-Pacific,12821.67,Sheltered,6.5,1,70.0,299.97,304.04,301.71,5.0,3.77,1.61,2000-04-15,2000,4
-18.775,178.526,Pacific,Central Indo-Pacific,590.91,Sheltered,7.0527267466650425,1,70.0,299.6,304.04,299.08,5.0,3.64,2.72,2000-06-15,2000,6
-18.768,178.568,Pacific,Central Indo-Pacific,4820.71,Exposed,7.0527267466650425,1,70.0,299.59,304.0,298.94,5.0,3.28,5.38,2000-06-15,2000,6
-18.728,178.466,Pacific,Central Indo-Pacific,4093.44,Exposed,7.0527267466650425,1,70.0,299.66,304.0,299.64,5.0,3.32,8.14,2000-06-15,2000,6
-18.62,178.554,Pacific,Central Indo-Pacific,13587.54,Exposed,7.0527267466650425,1,70.0,299.68,304.23,299.32,5.0,3.16,5.62,2000-06-15,2000,6
18.707,-87.707,Atlantic,Tropical Atlantic,603.83,Sometimes,5.55,1,70.0,300.88,304.6,299.99,7.0,3.48,6.63,2005-11-15,2005,11
19.9321,-87.4342,Atlantic,Tropical Atlantic,439.76,Exposed,6.1,1,70.0,300.81,304.98,300.73,5.0,2.78,0.0,2004-11-15,2004,11
18.707,-87.7068,Atlantic,Tropical Atlantic,624.85,Sometimes,5.55,1,70.0,300.88,304.6,299.99,7.0,3.48,6.63,2005-11-15,2005,11
18.675,-87.708,Atlantic,Tropical Atlantic,1492.58,Sometimes,8.55,1,70.0,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
18.704,-87.704,Atlantic,Tropical Atlantic,1018.88,Sometimes,5.95,1,70.0,300.88,304.62,302.97,4.0,3.18,4.6,2005-08-15,2005,8
18.704,-87.704,Atlantic,Tropical Atlantic,1018.88,Sometimes,5.55,1,70.0,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
9.256,-82.235,Atlantic,Tropical Atlantic,138.11,Sheltered,10.5,1,70.0,301.9,304.86,302.16,2.0,2.54,0.0,2005-09-15,2005,9
9.227,-82.182,Atlantic,Tropical Atlantic,430.74,Sheltered,6.0,1,70.0,301.95,306.34,302.53,2.0,3.96,0.0,2005-09-15,2005,9
9.227,-82.182,Atlantic,Tropical Atlantic,430.74,Sheltered,6.0,1,70.0,301.95,306.34,302.35,3.0,3.96,0.0,2005-11-15,2005,11
8.5892,98.2288,Indian,Western Indo-Pacific,950.71,Sheltered,7.0527267466650425,1,70.0,302.41,306.1,304.98,3.0,2.72,7.7,2010-05-15,2010,5
11.295,-60.672,Atlantic,Tropical Atlantic,79.25,Sheltered,7.0,1,70.0,300.43,304.58,300.73,6.0,3.02,8.73,2005-11-15,2005,11
18.384,-64.735,Atlantic,Tropical Atlantic,182.05,Sheltered,4.0,1,70.4,300.31,304.29,299.73,8.0,2.86,0.0,2006-01-15,2006,1
25.523,-80.135,Atlantic,Tropical Atlantic,3763.29,Sometimes,6.75,1,70.7,299.83,305.02,304.32,3.0,2.68,1.03,2005-08-15,2005,8
13.183,-59.647,Atlantic,Tropical Atlantic,838.38,Sheltered,15.0,1,70.9,300.5,304.44,300.13,9.0,2.6,0.0,2006-01-15,2006,1
25.477,-80.111,Atlantic,Tropical Atlantic,6693.04,Exposed,4.95,1,71.1,299.92,305.32,304.05,3.0,2.55,0.0,2005-08-15,2005,8
23.743,-76.076,Atlantic,Tropical Atlantic,213.84,Sheltered,3.96,1,71.4,299.83,304.91,302.48,6.0,3.53,6.17,2005-10-15,2005,10
23.71,-76.076,Atlantic,Tropical Atlantic,1228.21,Sheltered,3.12,1,71.4,299.83,304.91,302.48,6.0,3.53,6.17,2005-10-15,2005,10
18.707,-87.704,Atlantic,Tropical Atlantic,912.32,Sometimes,15.8,1,71.4,300.88,304.6,299.5,6.0,3.48,0.0,2006-03-15,2006,3
17.785,-64.609,Atlantic,Tropical Atlantic,265.51,Exposed,12.0,1,71.4,300.38,303.76,299.68,8.0,2.3,0.0,2006-01-15,2006,1
18.7066,-87.704,Atlantic,Tropical Atlantic,923.13,Sometimes,15.8,1,71.43,300.88,304.6,299.5,6.0,3.48,0.0,2006-03-15,2006,3
19.934,-87.4336,Atlantic,Tropical Atlantic,633.03,Exposed,9.6,1,71.43,300.81,304.98,298.8,4.0,2.78,0.0,2005-02-15,2005,2
13.136,-59.638,Atlantic,Tropical Atlantic,212.67,Sheltered,11.5,1,71.6,300.53,304.04,303.41,5.0,2.17,2.35,2005-09-15,2005,9
18.35,-64.61,Atlantic,Tropical Atlantic,74.11,Sheltered,8.5,1,71.6,300.29,304.14,299.17,8.0,2.81,1.11,2006-01-15,2006,1
15.263,-61.271,Atlantic,Tropical Atlantic,152.94,Exposed,12.5,1,71.6,300.4,304.31,301.37,7.0,3.24,7.96,2005-11-15,2005,11
25.458,-80.131,Atlantic,Tropical Atlantic,5526.99,Sometimes,6.0,1,71.7,299.83,305.07,304.07,3.0,3.09,1.38,2005-08-15,2005,8
18.6809,-87.7126,Atlantic,Tropical Atlantic,820.41,Sometimes,11.3,1,71.88,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
18.681,-87.713,Atlantic,Tropical Atlantic,784.52,Sometimes,11.3,1,71.9,300.88,304.62,299.8,7.0,3.18,5.39,2005-11-15,2005,11
25.034,-80.35,Atlantic,Tropical Atlantic,9953.16,Exposed,6.8,1,72.0,299.9,305.52,302.66,7.0,2.94,1.56,2005-09-15,2005,9
17.789,-64.611,Atlantic,Tropical Atlantic,183.09,Exposed,3.4,1,72.0,300.38,304.05,302.12,6.0,2.54,9.31,2005-10-15,2005,10
17.96,-66.769,Atlantic,Tropical Atlantic,1825.31,Exposed,12.0,1,72.0,300.7,304.27,300.67,7.0,2.46,1.31,2005-12-15,2005,12
18.718,-87.693,Atlantic,Tropical Atlantic,1112.23,Sometimes,9.45,1,72.2,300.88,304.39,300.49,7.0,4.03,8.95,2005-11-15,2005,11
-17.575,-149.7833,Pacific,Eastern Indo-Pacific,1431.62,Exposed,7.0527267466650425,1,72.38,300.73,305.01,301.89,4.0,3.1,1.48,1994-04-15,1994,4
18.704,-87.702,Atlantic,Tropical Atlantic,1212.26,Sometimes,15.4,1,72.4,300.88,304.62,299.85,6.0,3.18,0.88,2005-12-15,2005,12
18.341,-65.082,Atlantic,Tropical Atlantic,36.67,Exposed,8.0,1,72.5,300.41,303.77,300.41,6.0,2.21,2.7,2006-07-15,2006,7
25.507,-80.12,Atlantic,Tropical Atlantic,5633.96,Exposed,5.55,1,72.6,299.83,305.02,304.32,3.0,2.68,1.03,2005-08-15,2005,8
18.66,-87.717,Atlantic,Tropical Atlantic,941.68,Sometimes,5.2,1,72.7,300.87,304.6,302.43,5.0,2.64,2.12,2005-06-15,2005,6
11.155,-60.85,Atlantic,Tropical Atlantic,612.33,Exposed,12.0,1,72.7,300.54,305.1,300.17,6.0,3.05,4.36,2005-11-15,2005,11
11.329,-60.586,Atlantic,Tropical Atlantic,82.93,Exposed,7.0,1,72.7,300.36,304.3,300.86,6.0,3.68,7.59,2005-11-15,2005,11
19.9333,-87.4321,Atlantic,Tropical Atlantic,683.39,Exposed,18.3,1,72.73,300.81,304.98,302.52,3.0,2.78,1.01,2004-10-15,2004,10
19.8832,-87.4175,Atlantic,Tropical Atlantic,1320.15,Exposed,10.7,1,72.73,300.83,304.79,301.67,3.0,3.57,0.0,2004-10-15,2004,10
17.799,-64.586,Atlantic,Tropical Atlantic,2996.74,Exposed,15.5,1,73.0,300.38,304.05,302.12,6.0,2.54,9.31,2005-10-15,2005,10
18.451,-64.533,Atlantic,Tropical Atlantic,288.25,Sheltered,3.0,1,73.5,300.24,304.02,301.01,6.0,3.3,8.49,2005-10-15,2005,10
11.137,-60.84,Atlantic,Tropical Atlantic,832.09,Sheltered,12.0,1,73.7,300.54,305.1,300.17,6.0,3.05,4.36,2005-11-15,2005,11
18.489,-64.49,Atlantic,Tropical Atlantic,1861.29,Exposed,3.0,1,73.8,300.2,303.94,300.14,7.0,3.06,2.8,2005-12-15,2005,12
18.707,-87.704,Atlantic,Tropical Atlantic,912.32,Sometimes,14.3,1,73.9,300.88,304.6,301.26,4.0,3.48,1.08,2005-05-15,2005,5
18.675,-87.707,Atlantic,Tropical Atlantic,1599.68,Sometimes,14.8,1,73.9,300.88,304.62,299.85,6.0,3.18,0.88,2005-12-15,2005,12
18.7066,-87.704,Atlantic,Tropical Atlantic,923.13,Sometimes,14.3,1,73.91,300.88,304.6,301.26,4.0,3.48,1.08,2005-05-15,2005,5
18.295,-64.832,Atlantic,Tropical Atlantic,434.85,Exposed,10.0,1,74.0,300.36,304.05,300.25,3.0,2.24,0.0,2006-04-15,2006,4
24.913,-80.62,Atlantic,Tropical Atlantic,1100.72,Sometimes,7.0527267466650425,1,74.0,299.75,306.82,303.91,4.0,4.31,3.71,2005-08-15,2005,8
18.724,-87.6968,Atlantic,Tropical Atlantic,363.65,Sometimes,8.4,1,74.07,300.88,304.39,300.49,7.0,4.03,8.95,2005-11-15,2005,11
18.724,-87.697,Atlantic,Tropical Atlantic,345.0,Sometimes,8.4,1,74.1,300.88,304.39,300.49,7.0,4.03,8.95,2005-11-15,2005,11
24.69,-81.03,Atlantic,Tropical Atlantic,3051.16,Sometimes,3.1,1,74.1,299.82,305.85,302.89,8.0,3.78,0.0,2005-09-15,2005,9
18.099,-67.942,Atlantic,Tropical Atlantic,597.63,Exposed,13.0,1,74.3,300.58,303.72,300.57,6.0,2.08,0.0,2005-12-15,2005,12
24.986,-80.415,Atlantic,Tropical Atlantic,7901.03,Exposed,6.2,1,74.4,299.85,305.16,302.54,8.0,4.02,1.2,2005-09-15,2005,9
23.79,-76.138,Atlantic,Tropical Atlantic,127.06,Sheltered,6.0,1,75.0,299.83,304.63,302.38,9.0,3.66,4.61,2005-09-15,2005,9
